,Customer_placed_order_datetime,Placed_order_with_restaurant_datetime,Driver_at_restaurant_datetime,Delivered_to_consumer_datetime,Driver_ID,Restaurant_ID,Consumer_ID,Is_New,Delivery_Region,Is_ASAP,Order_total,Amount_of_discount,Amount_of_tip,Refunded_amount,Total_time_elapsed
12909,19 04:00:34,19 04:02:19,19 04:07:22,19 04:51:36,286,235,60766,FALSE,Palo Alto,TRUE,45.1,0,1.79,0,0 days 00:51:02.000000000
12910,28 01:47:01,28 01:48:56,28 01:55:34,28 02:13:48,380,275,60790,FALSE,San Jose,TRUE,35.38,0,3.54,0,0 days 00:26:47.000000000
12911,13 03:55:30,13 03:56:51,13 04:07:10,13 04:25:30,276,27,60877,TRUE,Palo Alto,TRUE,16.33,0,1.42,0,0 days 00:30:00.000000000
12912,19 23:22:28,19 23:54:20,20 00:34:24,20 00:44:56,66,27,60877,FALSE,Palo Alto,FALSE,16.33,0,1.42,0,0 days 01:22:28.000000000
12913,24 00:15:25,24 00:18:39,24 00:31:03,24 01:03:30,314,27,60877,FALSE,Palo Alto,FALSE,16.33,0,1.42,0,0 days 00:48:05.000000000
12914,25 02:19:05,25 02:21:14,,25 02:46:24,90,27,60877,FALSE,Palo Alto,TRUE,16.33,0,1.42,0,0 days 00:27:19.000000000
12915,23 21:54:25,24 00:34:48,,24 01:26:15,154,62,60914,TRUE,Palo Alto,FALSE,33.68,0,1.27,0,0 days 03:31:50.000000000
12916,06 00:08:15,06 00:08:32,06 00:52:43,06 01:02:40,152,63,60914,FALSE,Palo Alto,FALSE,46.62,0,1.86,0,0 days 00:54:25.000000000
12917,13 22:44:54,14 00:34:21,,14 01:06:48,275,215,60914,TRUE,Palo Alto,FALSE,36.45,0,1.4,0,0 days 02:21:54.000000000
12918,24 23:26:07,25 00:11:34,25 00:52:19,25 01:20:35,303,175,61036,FALSE,San Jose,FALSE,43.46,6,6.52,0,0 days 01:54:28.000000000
12919,29 00:34:39,29 00:43:50,29 01:17:11,29 02:11:31,423,175,61162,FALSE,San Jose,TRUE,50.59,0,7.59,0,0 days 01:36:52.000000000
12920,19 01:30:52,19 01:38:33,19 01:58:38,19 02:19:15,199,297,61162,TRUE,San Jose,TRUE,47.86,0,7.18,0,0 days 00:48:23.000000000
12921,22 02:49:41,22 02:55:15,22 03:10:14,22 03:36:19,36,179,61232,TRUE,San Jose,TRUE,46.67,6,7,0,0 days 00:46:38.000000000
12922,26 00:19:55,26 00:21:50,,26 00:46:00,102,99,61296,TRUE,Mountain View,TRUE,33.68,0,3.81,0,0 days 00:26:05.000000000
12923,03 02:17:17,03 02:21:13,03 02:39:19,03 02:58:44,175,127,61321,FALSE,San Jose,TRUE,51.13,0,2.56,0,0 days 00:41:27.000000000
12924,01 01:35:28,01 01:54:49,01 02:05:36,01 02:27:51,228,182,61321,FALSE,San Jose,TRUE,47.16,0,4.72,0,0 days 00:52:23.000000000
12925,24 01:00:30,24 01:03:39,24 01:20:38,24 01:40:45,168,275,61321,FALSE,San Jose,TRUE,39.74,0,3.97,0,0 days 00:40:15.000000000
12926,06 04:35:36,06 04:38:32,06 04:47:17,06 05:20:07,182,279,61321,FALSE,San Jose,TRUE,107.1,0,10.71,21.89,0 days 00:44:31.000000000
12927,05 17:20:51,05 17:39:40,05 18:14:40,05 18:39:13,175,294,61321,TRUE,San Jose,FALSE,59.19,0,5.92,0,0 days 01:18:22.000000000
12928,12 18:42:05,12 18:44:11,12 18:53:05,12 19:23:24,290,298,61321,TRUE,San Jose,TRUE,33.69,0,1.68,0,0 days 00:41:19.000000000
12929,13 17:56:14,13 18:31:13,,13 19:07:52,36,298,61321,FALSE,San Jose,FALSE,45.62,0,2.28,0,0 days 01:11:38.000000000
12930,28 02:38:49,28 02:41:13,28 02:49:07,28 03:17:40,279,330,61321,TRUE,San Jose,TRUE,63.47,0,6.35,0,0 days 00:38:51.000000000
12931,27 01:50:49,27 02:11:43,,27 02:55:00,220,336,61321,FALSE,San Jose,TRUE,94.47,0,9.45,0,0 days 01:04:11.000000000
12932,06 23:23:29,07 00:10:28,07 00:28:28,07 01:06:18,36,139,61332,TRUE,San Jose,FALSE,96.48,0,8.32,0,0 days 01:42:49.000000000
12933,27 23:01:44,27 23:46:37,,28 00:24:50,377,156,61332,FALSE,San Jose,FALSE,57.44,0,4.73,0,0 days 01:23:06.000000000
12934,13 21:27:11,14 00:07:13,14 00:36:15,14 01:01:52,334,170,61332,FALSE,San Jose,FALSE,101.54,0,8.78,0,0 days 03:34:41.000000000
12935,23 23:23:08,24 00:51:30,24 01:08:58,24 01:28:09,227,271,61332,FALSE,San Jose,FALSE,63.17,0,5.24,0,0 days 02:05:01.000000000
12936,18 20:40:43,19 00:09:03,19 00:44:46,19 01:03:37,182,303,61332,FALSE,San Jose,FALSE,111.68,0,9.69,0,0 days 04:22:54.000000000
12937,05 01:30:14,05 01:34:02,05 02:09:37,05 02:51:56,336,143,61333,FALSE,San Jose,TRUE,110.94,0,16.64,0,0 days 01:21:42.000000000
12938,10 00:33:23,10 00:35:45,10 01:04:13,10 01:33:09,227,143,61333,FALSE,San Jose,TRUE,44.61,0,6.69,0,0 days 00:59:46.000000000
12939,01 00:48:05,01 00:51:59,01 01:16:19,01 01:33:56,243,154,61333,FALSE,San Jose,TRUE,47.22,0,7.08,0,0 days 00:45:51.000000000
12940,17 00:16:21,17 00:22:09,17 00:31:05,17 00:50:52,205,154,61333,FALSE,San Jose,TRUE,56.46,0,8.47,0,0 days 00:34:31.000000000
12941,24 00:25:32,24 00:28:03,,24 00:58:02,290,154,61333,TRUE,San Jose,TRUE,29.38,0,4.41,0,0 days 00:32:30.000000000
12942,12 22:10:51,12 23:27:22,12 23:36:27,13 00:13:35,290,155,61333,TRUE,San Jose,FALSE,45.12,0,4.51,0,0 days 02:02:44.000000000
12943,25 01:04:06,25 01:06:07,,25 01:38:52,335,194,61333,FALSE,San Jose,TRUE,33.19,0,4.98,0,0 days 00:34:46.000000000
12944,04 01:18:02,04 01:26:38,04 02:17:37,04 02:37:01,168,284,61333,FALSE,San Jose,TRUE,49.44,0,7.42,0,0 days 01:18:59.000000000
12945,26 01:36:06,26 02:06:11,,26 02:38:12,177,284,61333,FALSE,San Jose,TRUE,56.52,0,8.48,0,0 days 01:02:06.000000000
12946,14 23:06:56,15 00:04:25,15 00:27:28,15 00:48:39,109,288,61333,FALSE,San Jose,FALSE,42.95,0,6.44,0,0 days 01:41:43.000000000
12947,17 23:44:03,17 23:58:23,,18 00:52:18,303,288,61333,FALSE,San Jose,FALSE,46.82,0,7.02,0,0 days 01:08:15.000000000
12948,07 01:17:00,07 01:20:42,07 01:53:56,07 02:17:25,160,303,61333,FALSE,San Jose,TRUE,53.42,0,8.01,0,0 days 01:00:25.000000000
12949,11 00:39:56,11 00:45:49,11 00:54:42,11 01:34:49,168,303,61333,FALSE,San Jose,TRUE,37.94,0,5.69,0,0 days 00:54:53.000000000
12950,26 22:33:56,26 23:30:33,,27 00:01:37,168,321,61333,FALSE,San Jose,FALSE,53.14,0,5.31,0,0 days 01:27:41.000000000
12951,30 00:08:05,30 00:14:50,30 00:52:44,30 01:11:12,427,326,61333,FALSE,San Jose,FALSE,83.94,0,12.59,0,0 days 01:03:07.000000000
12952,12 01:10:27,12 01:17:29,,12 02:05:02,189,337,61333,TRUE,San Jose,TRUE,112.85,0,16.93,0,0 days 00:54:35.000000000
12953,06 19:16:17,06 19:23:49,06 19:29:42,06 19:50:11,84,6,61336,TRUE,Palo Alto,TRUE,47.76,0,2.39,0,0 days 00:33:54.000000000
12954,14 02:45:31,14 02:47:32,14 03:09:05,14 03:34:19,200,68,61336,FALSE,Palo Alto,TRUE,32.64,0,1.63,0,0 days 00:48:48.000000000
12955,28 01:22:49,28 02:05:27,28 01:40:56,28 02:06:58,160,346,61386,FALSE,San Jose,TRUE,52.76,0,4.3,0,0 days 00:44:09.000000000
12956,15 00:54:23,15 01:01:47,15 01:22:21,15 01:30:52,365,250,61417,FALSE,Mountain View,TRUE,26.06,0,2.76,0,0 days 00:36:29.000000000
12957,06 20:11:34,06 20:23:09,06 20:26:14,06 20:39:03,89,43,61426,FALSE,Mountain View,TRUE,41.62,0,1.63,0,0 days 00:27:29.000000000
12958,06 20:05:41,06 20:05:59,06 20:13:21,06 20:38:38,246,124,61446,FALSE,Palo Alto,TRUE,40.25,0,1.57,0,0 days 00:32:57.000000000
12959,06 00:37:55,06 00:38:30,06 00:45:05,06 01:03:49,347,84,61482,TRUE,Palo Alto,TRUE,37.92,6,4.4,0,0 days 00:25:54.000000000
12960,13 01:33:37,13 01:45:16,13 02:30:12,13 02:46:32,144,84,61482,FALSE,Palo Alto,TRUE,45.48,0,1.81,0,0 days 01:12:55.000000000
12961,15 18:14:22,15 18:21:32,15 18:55:01,15 19:08:19,329,160,61509,FALSE,San Jose,FALSE,52.6,0,2.63,0,0 days 00:53:57.000000000
12962,08 18:43:38,08 19:19:34,08 19:29:21,08 19:48:12,232,183,61509,FALSE,San Jose,TRUE,50.54,0,2.53,0,0 days 01:04:34.000000000
12963,25 00:03:03,25 00:04:29,25 00:19:19,25 00:27:45,168,183,61509,TRUE,San Jose,TRUE,45.13,0,2.26,0,0 days 00:24:42.000000000
12964,05 21:58:31,05 22:01:49,05 22:08:46,05 22:43:48,168,322,61509,FALSE,San Jose,TRUE,56.09,6,2.8,0,0 days 00:45:17.000000000
12965,19 21:12:02,19 21:13:46,,19 22:02:50,167,322,61509,FALSE,San Jose,TRUE,73.42,0,3.67,0,0 days 00:50:48.000000000
12966,26 01:29:12,26 01:55:52,,26 02:31:40,160,322,61509,TRUE,San Jose,TRUE,57.12,0,2.86,0,0 days 01:02:28.000000000
12967,06 19:57:48,06 19:58:18,06 20:14:53,06 20:36:01,137,19,61513,TRUE,Palo Alto,TRUE,33.13,0,1.66,0,0 days 00:38:13.000000000
12968,27 20:06:39,27 20:45:41,,27 21:21:25,393,19,61513,FALSE,Palo Alto,TRUE,26.06,0,1.3,0,0 days 01:14:46.000000000
12969,26 18:44:59,26 18:48:52,,26 19:32:06,48,99,61513,FALSE,Palo Alto,TRUE,28.84,0,1.44,0,0 days 00:47:07.000000000
12970,21 03:40:09,21 03:42:51,21 03:46:29,21 04:09:06,356,205,61513,FALSE,Palo Alto,TRUE,15.73,0,0.79,0,0 days 00:28:57.000000000
12971,17 19:02:08,17 19:07:09,17 19:14:54,17 19:27:03,177,271,61537,FALSE,San Jose,TRUE,23.33,0,0.79,0,0 days 00:24:55.000000000
12972,29 19:03:34,29 19:05:06,29 19:20:25,29 19:54:18,212,274,61537,FALSE,San Jose,TRUE,21.81,0,0.72,0,0 days 00:50:44.000000000
12973,09 18:24:59,09 18:27:34,09 18:40:39,09 18:56:22,290,282,61537,FALSE,San Jose,TRUE,16.36,6,0.47,0,0 days 00:31:23.000000000
12974,21 19:21:41,21 19:24:54,,21 20:14:25,317,309,61537,TRUE,San Jose,TRUE,18.35,0,0.56,0,0 days 00:52:44.000000000
12975,19 01:56:32,19 01:59:24,19 02:21:17,19 02:37:57,334,316,61537,TRUE,San Jose,TRUE,62.08,0,2.57,0,0 days 00:41:25.000000000
12976,13 03:27:28,13 03:36:15,,13 04:02:07,308,97,61577,FALSE,Palo Alto,TRUE,41.89,0,1.65,0,0 days 00:34:39.000000000
12977,02 02:29:30,02 02:32:41,02 02:44:08,02 03:10:12,156,121,61577,FALSE,Palo Alto,TRUE,41.24,0,1.62,0,0 days 00:40:42.000000000
12978,02 00:48:31,02 01:02:27,,02 01:28:31,336,271,61605,FALSE,San Jose,TRUE,30.96,6,5,0,0 days 00:40:00.000000000
12979,09 22:57:17,10 01:44:59,10 02:14:12,10 03:00:40,204,38,61633,TRUE,Mountain View,FALSE,26.61,0,2.84,0,0 days 04:03:23.000000000
12980,06 17:30:44,06 18:02:22,06 18:19:48,06 18:39:25,141,43,61633,FALSE,Mountain View,FALSE,24.98,0,2.61,0,0 days 01:08:41.000000000
12981,07 18:08:21,07 18:25:33,,07 19:49:42,320,98,61633,FALSE,Mountain View,FALSE,29.82,0,3.28,0,0 days 01:41:21.000000000
12982,20 22:18:14,20 23:25:47,20 23:29:37,20 23:57:08,117,224,61633,FALSE,Mountain View,FALSE,50.59,0,6.15,0,0 days 01:38:54.000000000
12983,24 02:55:17,24 03:00:41,,24 03:50:03,305,26,61706,TRUE,Mountain View,TRUE,66.68,0,15,0,0 days 00:54:46.000000000
12984,16 04:34:22,16 04:35:26,16 04:46:27,16 04:57:56,207,31,61706,TRUE,Mountain View,TRUE,30.47,0,3.37,0,0 days 00:23:34.000000000
12985,26 00:22:18,26 00:59:36,,26 01:23:18,89,48,61706,FALSE,Mountain View,TRUE,27.1,0,2.91,0,0 days 01:01:00.000000000
12986,07 00:45:28,07 01:07:32,07 01:32:12,07 01:48:11,89,55,61706,TRUE,Mountain View,TRUE,24.92,0,2.61,0,0 days 01:02:43.000000000
12987,13 00:52:01,13 01:40:25,13 01:47:25,13 02:15:13,192,109,61707,FALSE,Mountain View,FALSE,60.33,0,3.02,0,0 days 01:23:12.000000000
12988,06 00:39:38,06 01:01:14,06 01:46:58,06 02:12:52,97,215,61707,FALSE,Mountain View,FALSE,101.48,0,10.15,0,0 days 01:33:14.000000000
12989,26 01:21:34,26 01:46:40,,26 02:21:36,117,240,61707,TRUE,Mountain View,TRUE,60.76,0,3.04,0,0 days 01:00:02.000000000
12990,08 05:20:44,08 23:33:33,,09 01:33:07,219,41,61738,FALSE,Palo Alto,FALSE,259.57,0,11.38,0,0 days 20:12:23.000000000
12991,28 01:38:33,28 01:52:03,28 02:13:57,28 02:30:13,216,48,61772,FALSE,Palo Alto,TRUE,31.88,6,1.59,0,0 days 00:51:40.000000000
12992,16 23:57:21,16 23:58:32,17 00:07:57,17 00:22:34,168,176,61777,FALSE,San Jose,TRUE,39.11,0,3.04,0,0 days 00:25:13.000000000
12993,01 00:58:46,01 01:17:18,,01 02:09:55,317,253,61777,FALSE,San Jose,TRUE,38.63,0,3,0,0 days 01:11:09.000000000
12994,27 23:27:21,27 23:28:57,,28 00:15:56,288,205,61778,FALSE,Palo Alto,FALSE,37.37,0,3,0,0 days 00:48:35.000000000
12995,11 02:20:09,11 02:21:25,11 02:24:44,11 03:00:11,313,20,61779,TRUE,Palo Alto,TRUE,63.5,0,3.18,0,0 days 00:40:02.000000000
12996,22 00:28:31,22 00:30:03,22 00:51:15,22 01:21:24,60,20,61779,FALSE,Palo Alto,TRUE,81.42,0,4.07,0,0 days 00:52:53.000000000
12997,02 01:55:20,02 02:08:03,02 02:15:15,02 02:36:00,115,83,61779,TRUE,Palo Alto,TRUE,48.3,6,2.42,0,0 days 00:40:40.000000000
12998,06 00:56:07,06 01:06:29,06 01:20:38,06 02:05:49,317,308,61783,FALSE,San Jose,TRUE,48.55,6,5.85,0,0 days 01:09:42.000000000
12999,07 00:41:10,07 00:44:33,07 00:48:26,07 01:07:15,347,12,61794,FALSE,Palo Alto,TRUE,16.82,0,0.84,0,0 days 00:26:05.000000000
13000,13 00:35:11,13 00:44:09,13 01:09:23,13 01:21:46,366,12,61794,FALSE,Palo Alto,TRUE,43.41,0,2.17,0,0 days 00:46:35.000000000
13001,13 00:39:28,13 00:45:26,,13 01:21:58,366,83,61794,FALSE,Palo Alto,TRUE,38.52,0,1.93,0,0 days 00:42:30.000000000
13002,07 00:35:37,07 00:38:04,,07 00:57:06,353,100,61794,FALSE,Palo Alto,TRUE,41.83,6,2.09,0,0 days 00:21:29.000000000
13003,20 00:35:50,20 00:44:20,20 00:57:11,20 01:16:19,98,9,61826,FALSE,Palo Alto,FALSE,46.73,0,5.61,0,0 days 00:40:29.000000000
13004,07 00:25:23,07 00:26:58,07 00:35:33,07 00:50:40,152,27,61826,FALSE,Palo Alto,TRUE,51.51,0,6.27,0,0 days 00:25:17.000000000
13005,21 00:41:25,21 01:12:20,,21 01:45:50,259,10,61842,FALSE,Palo Alto,TRUE,31.01,6,3.45,0,0 days 01:04:25.000000000
13006,16 01:56:05,16 01:57:46,16 02:23:06,16 02:43:59,175,170,61913,FALSE,San Jose,TRUE,56.57,0,5.66,0,0 days 00:47:54.000000000
13007,22 00:31:33,22 00:34:00,22 01:08:48,22 01:25:26,227,295,61913,FALSE,San Jose,TRUE,60.34,0,3.02,0,0 days 00:53:53.000000000
13008,02 01:57:02,02 01:58:23,,02 03:01:07,189,322,61913,FALSE,San Jose,TRUE,83.88,0,4.19,0,0 days 01:04:05.000000000
13009,16 19:22:44,16 19:23:11,16 19:38:36,16 19:53:00,114,10,61940,FALSE,Palo Alto,TRUE,68.53,0,0,0,0 days 00:30:16.000000000
13010,30 04:02:47,30 04:04:14,30 04:10:01,30 04:26:26,320,28,61940,FALSE,Palo Alto,TRUE,40.64,0,0,0,0 days 00:23:39.000000000
13011,07 20:51:31,07 20:52:36,07 21:02:47,07 21:35:07,282,68,61940,FALSE,Palo Alto,TRUE,80.22,0,2,0,0 days 00:43:36.000000000
13012,27 02:37:54,27 02:50:13,,27 03:41:01,29,9,61941,TRUE,Palo Alto,TRUE,39.17,0,1.96,0,0 days 01:03:07.000000000
13013,06 01:47:55,06 02:13:02,06 02:27:47,06 02:49:45,84,81,61941,FALSE,Palo Alto,TRUE,134.63,0,6.73,0,0 days 01:01:50.000000000
13014,11 02:53:16,11 02:56:30,11 03:12:27,11 03:30:40,215,3,61944,TRUE,Palo Alto,TRUE,40.15,0,2.01,0,0 days 00:37:24.000000000
13015,22 02:24:48,22 02:25:33,,22 03:08:59,327,107,61944,TRUE,Palo Alto,TRUE,53.69,0,2.68,0,0 days 00:44:11.000000000
13016,19 18:51:08,19 18:52:50,19 19:05:40,19 19:19:15,307,124,61944,FALSE,Palo Alto,TRUE,17.41,0,2.61,0,0 days 00:28:07.000000000
13017,30 01:49:39,30 01:55:54,,30 02:24:20,116,124,61944,TRUE,Palo Alto,TRUE,15.24,0,2.29,0,0 days 00:34:41.000000000
13018,17 02:55:07,17 02:56:41,17 03:08:39,17 03:29:28,370,205,61944,TRUE,Palo Alto,TRUE,49.28,0,2.46,0,0 days 00:34:21.000000000
13019,29 03:42:07,29 03:42:57,29 03:51:23,29 04:10:38,195,205,61944,FALSE,Palo Alto,TRUE,23.29,0,1.16,0,0 days 00:28:31.000000000
13020,16 03:11:30,16 03:11:45,16 03:20:01,16 04:01:44,274,63,61971,FALSE,Mountain View,TRUE,56.9,0,2.85,0,0 days 00:50:14.000000000
13021,11 04:01:07,11 04:02:24,,11 04:33:58,299,227,61971,FALSE,Mountain View,TRUE,49.94,0,2.02,0,0 days 00:32:51.000000000
13022,27 20:28:24,27 20:55:50,,27 21:24:20,267,48,62069,FALSE,Palo Alto,TRUE,39.55,0,1.54,0,0 days 00:55:56.000000000
13023,15 02:09:08,15 02:20:51,15 02:33:29,15 03:02:00,79,69,62069,TRUE,Palo Alto,TRUE,24.92,0,0.87,0,0 days 00:52:52.000000000
13024,22 02:50:06,22 02:54:11,22 03:02:30,22 03:26:53,313,69,62069,FALSE,Palo Alto,TRUE,24.92,0,0.87,4.3,0 days 00:36:47.000000000
13025,26 02:38:14,26 02:59:19,,26 03:53:58,308,69,62069,FALSE,Palo Alto,TRUE,32.48,0,1.21,0,0 days 01:15:44.000000000
13026,03 01:20:55,03 02:00:16,03 02:09:12,03 03:01:59,41,25,62094,FALSE,Palo Alto,TRUE,36.94,0,3,39.94,0 days 01:41:04.000000000
13027,05 02:23:37,05 02:37:53,05 02:47:41,05 03:22:50,34,69,62113,FALSE,Palo Alto,TRUE,58.96,5,2.43,0,0 days 00:59:13.000000000
13028,03 20:28:17,03 20:29:52,,03 21:03:19,163,98,62113,FALSE,Palo Alto,TRUE,26.06,0,0.92,0,0 days 00:35:02.000000000
13029,03 19:44:17,03 19:47:09,03 19:59:29,03 20:10:55,90,80,62121,FALSE,Palo Alto,TRUE,22.9,0,2,0,0 days 00:26:38.000000000
13030,07 18:57:19,07 19:17:25,07 19:38:03,07 19:44:31,147,80,62121,FALSE,Palo Alto,TRUE,25.57,0,2,0,0 days 00:47:12.000000000
13031,04 18:46:36,04 19:27:08,04 19:46:12,04 20:08:51,56,86,62121,FALSE,Palo Alto,TRUE,23.24,0,2,0,0 days 01:22:15.000000000
13032,09 19:30:14,09 19:51:52,09 20:20:20,09 20:40:47,163,86,62121,FALSE,Palo Alto,TRUE,23.24,0,2,0,0 days 01:10:33.000000000
13033,12 19:20:27,12 19:21:56,12 19:28:36,12 20:07:40,328,86,62121,FALSE,Palo Alto,TRUE,23.24,0,2,0,0 days 00:47:13.000000000
13034,15 01:56:23,15 01:56:40,15 02:08:39,15 02:25:57,319,104,62121,FALSE,Palo Alto,TRUE,30.41,0,2,0,0 days 00:29:34.000000000
13035,18 02:55:12,18 03:00:47,18 03:12:57,18 03:41:43,214,104,62121,FALSE,Palo Alto,TRUE,30.41,0,3,0,0 days 00:46:31.000000000
13036,10 18:44:23,10 18:45:50,10 19:02:47,10 19:32:13,34,312,62121,FALSE,Palo Alto,TRUE,17.94,0,2,0,0 days 00:47:50.000000000
13037,06 04:00:37,06 04:06:31,06 04:13:32,06 04:42:56,276,27,62137,FALSE,Palo Alto,TRUE,26.66,6,1.33,0,0 days 00:42:19.000000000
13038,16 02:57:14,16 02:58:16,16 03:05:19,16 03:19:04,355,10,62152,FALSE,Palo Alto,TRUE,63.09,0,5.25,0,0 days 00:21:50.000000000
13039,02 20:04:12,02 20:05:38,02 20:17:57,02 20:30:43,332,70,62152,FALSE,Palo Alto,TRUE,28.84,0,2.09,0,0 days 00:26:31.000000000
13040,20 03:10:47,20 03:12:19,20 03:29:40,20 03:43:58,365,39,62170,FALSE,Mountain View,TRUE,53.25,0,2.66,0,0 days 00:33:11.000000000
13041,19 03:18:29,19 03:18:56,19 03:28:15,19 03:51:40,49,63,62170,TRUE,Mountain View,TRUE,66.74,0,3.34,0,0 days 00:33:11.000000000
13042,12 03:14:17,12 03:16:49,12 03:43:29,12 04:06:49,196,219,62170,FALSE,Mountain View,TRUE,47.81,0,2.39,0,0 days 00:52:32.000000000
13043,05 04:47:28,05 04:50:15,05 04:50:10,05 05:20:50,141,225,62170,TRUE,Mountain View,TRUE,27.75,0,1.39,0,0 days 00:33:22.000000000
13044,06 02:50:52,06 02:54:39,06 03:22:28,06 03:36:27,89,225,62170,TRUE,Mountain View,TRUE,65.81,0,3.29,0,0 days 00:45:35.000000000
13045,12 03:20:07,12 03:23:10,12 04:00:44,12 04:35:27,215,225,62170,TRUE,Mountain View,TRUE,27.15,0,1.36,0,0 days 01:15:20.000000000
13046,19 03:09:24,19 03:10:17,19 03:28:19,19 03:50:10,87,225,62170,FALSE,Mountain View,TRUE,27.15,0,1.36,0,0 days 00:40:46.000000000
13047,28 18:18:37,28 19:00:01,28 19:13:07,28 19:38:17,114,100,62181,TRUE,Palo Alto,FALSE,30.47,0,1.12,0,0 days 01:19:40.000000000
13048,04 18:42:23,04 19:07:03,04 19:23:05,04 19:40:33,147,233,62181,FALSE,Palo Alto,TRUE,29.11,0,1.06,0,0 days 00:58:10.000000000
13049,12 16:09:15,12 18:00:03,,12 18:51:57,286,233,62181,FALSE,Palo Alto,FALSE,28.07,0,1.01,29.08,0 days 02:42:42.000000000
13050,22 03:03:16,22 03:04:33,,22 04:11:26,225,233,62181,FALSE,Palo Alto,TRUE,22.3,0,0.74,0,0 days 01:08:10.000000000
13051,28 03:13:07,28 03:28:02,28 03:38:57,28 04:00:42,392,233,62181,FALSE,Palo Alto,TRUE,25.08,0,0.87,0,0 days 00:47:35.000000000
13052,25 00:56:58,25 01:29:08,25 01:54:37,25 02:13:03,174,337,62183,FALSE,San Jose,FALSE,39.6,6,10,0,0 days 01:16:05.000000000
13053,01 00:06:44,01 00:11:57,01 00:21:08,01 00:32:55,336,182,62240,TRUE,San Jose,TRUE,16.74,6,3,0,0 days 00:26:11.000000000
13054,17 04:35:41,17 04:37:38,17 04:52:42,17 05:20:54,248,225,62260,TRUE,Mountain View,TRUE,22.8,6,1.14,0,0 days 00:45:13.000000000
13055,18 02:01:47,18 02:02:32,18 02:13:10,18 02:38:30,279,23,62287,FALSE,Mountain View,TRUE,61.35,0,7.63,0,0 days 00:36:43.000000000
13056,19 01:36:27,19 01:37:57,19 01:54:34,19 02:14:23,241,68,62291,TRUE,Palo Alto,TRUE,29.87,0,3.29,0,0 days 00:37:56.000000000
13057,09 14:52:41,09 18:50:05,09 19:09:50,09 19:31:20,257,262,62577,FALSE,San Jose,FALSE,22.31,12,3.35,0,0 days 04:38:39.000000000
13058,24 18:52:28,24 19:01:22,24 19:41:06,24 19:59:17,99,27,62708,TRUE,Palo Alto,TRUE,60.1,0,2.48,0,0 days 01:06:49.000000000
13059,14 22:23:33,15 17:43:13,15 18:32:54,15 18:48:05,154,10,62744,FALSE,Palo Alto,FALSE,141.74,0,15.57,0,0 days 20:24:32.000000000
13060,10 22:33:36,11 17:59:13,11 18:22:30,11 18:50:58,324,58,62744,FALSE,Palo Alto,FALSE,97.79,0,4.22,0,0 days 20:17:22.000000000
13061,17 22:21:11,18 17:59:51,,18 19:17:46,145,58,62744,TRUE,Palo Alto,FALSE,131.52,0,16.48,0,0 days 20:56:35.000000000
13062,22 17:13:32,23 17:25:20,23 18:11:41,23 19:02:22,373,97,62744,FALSE,Palo Alto,FALSE,166.43,0,21.3,0,1 days 01:48:50.000000000
13063,03 00:34:21,03 01:48:40,03 02:09:12,03 02:25:13,290,271,62758,FALSE,San Jose,FALSE,26.6,6,0.94,0,0 days 01:50:52.000000000
13064,03 23:15:26,04 18:09:41,04 18:27:06,04 18:40:44,319,18,62761,FALSE,Palo Alto,FALSE,92.83,6,7.98,13.98,0 days 19:25:18.000000000
13065,10 19:06:03,10 19:06:58,10 19:16:14,10 19:35:36,334,154,62768,FALSE,San Jose,TRUE,35.91,0,1.8,0,0 days 00:29:33.000000000
13066,09 02:20:31,09 02:26:43,,09 03:12:01,36,160,62768,TRUE,San Jose,TRUE,43.25,0,2.16,0,0 days 00:51:30.000000000
13067,05 04:05:31,05 04:09:26,05 04:22:37,05 04:34:38,336,181,62768,FALSE,San Jose,TRUE,42.98,0,2.15,0,0 days 00:29:07.000000000
13068,17 22:27:19,18 02:29:14,,18 03:32:11,334,186,62768,FALSE,San Jose,FALSE,47.27,0,2.36,0,0 days 05:04:52.000000000
13069,30 02:43:32,30 02:44:09,30 02:51:30,30 03:26:52,372,201,62768,TRUE,San Jose,TRUE,38.61,0,1.93,0,0 days 00:43:20.000000000
13070,12 03:49:09,12 03:49:41,12 04:17:50,12 04:38:53,304,253,62768,FALSE,San Jose,TRUE,67.93,0,3.4,0,0 days 00:49:44.000000000
13071,07 02:50:06,07 02:50:26,,07 03:41:03,118,300,62768,FALSE,San Jose,TRUE,75.49,0,3.77,0,0 days 00:50:57.000000000
13072,07 18:26:40,07 18:30:01,07 19:19:09,07 19:39:29,294,15,62962,FALSE,Palo Alto,TRUE,23.89,0,2.46,0,0 days 01:12:49.000000000
13073,24 17:23:54,24 17:24:23,24 18:04:28,24 18:17:38,309,15,62962,TRUE,Palo Alto,FALSE,24.98,0,2.61,0,0 days 00:53:44.000000000
13074,04 16:42:26,04 17:17:00,04 18:12:14,04 18:22:50,267,9,62969,FALSE,Palo Alto,FALSE,51.68,6,4.2,0,0 days 01:40:24.000000000
13075,14 17:06:40,14 17:45:55,14 18:53:43,14 18:59:01,56,9,62969,TRUE,Palo Alto,FALSE,129.93,0,5.42,0,0 days 01:52:21.000000000
13076,23 15:10:02,23 17:30:17,23 18:21:35,23 18:34:37,328,9,62969,TRUE,Palo Alto,FALSE,47.33,0,3,0,0 days 03:24:35.000000000
